R_Mean,G_Mean,B_Mean,H_Mean,S_hsl_Mean,S_hsv_Mean,L_Mean,V_Mean,Lab_L_Mean,Lab_a_Mean,Lab_b_Mean,Red_Energy,Green_Energy,Blue_Energy,Gray_Energy,Hue_Energy,Sat_hsl_Energy,Sat_hsv_Energy,Light_Energy,Value_Energy,Red_Entropy,Green_Entropy,Blue_Entropy,Gray_Entropy ,Hue_Entropy,S_hsl_Entropy,S_hsv_Entropy,Light_Entropy,Value_Entropy,Red_Contrast,Green_Contrast,Blue_Contrast,Gray_Contrast,Hue_Contrast,S_hsl_Contrast,S_hsv_Contrast,Light_Contrast,Value_Contrast,Red_Homogeneity,Green_Homogeneity,Blue_Homogeneity,Gray_Homogeneity,Hue_Homogeneity,S_hsl_Homogeneity,S_hsv_Homogeneity,Light_Homogeneity,Value_Homogeneity,Red_Inverse,Green_Inverse,Blue_Inverse,Gray_Inverse,Hue_Inverse,S_hsl_Inverse,S_hsv_Inverse,Light_Inverse,Value_Inverse,Red_Correlation,Green_Correlation,Blue_Correlation,Gray_Correlation,Hue_Correlation,S_hsl_Correlation,S_hsv_Correlation,Light_Correlation,Value_Correlation,Red_SumMean,Green_SumMean,Blue_SumMean,Gray_SumMean,Hue_SumMean,S_hsl_SumMean,S_hsv_SumMean,Light_SumMean,Value_SumMean,Red_Variance,Green_Variance,Blue_Variance,Gray_Variance,Hue_Variance,S_hsl_Variance,S_hsv_Variance,Light_Variance,Value_Variance,Red_Cluster,Green_Cluster,Blue_Cluster,Gray_Cluster,Hue_Clustere,S_hsl_Cluster,S_hsv_Cluster,Light_Cluster,Value_Cluster,Red_MaxProb,Green_MaxProb,Blue_MaxProb,Gray_MaxProb,Hue_MaxProb,S_hsl_MaxProb,S_hsv_MaxProb,Light_MaxProb,Value_MaxProb,Purity
178,62,52,27.87597141,0.516463469,0.56882218,0.451882042,0.700561696,49.46633332,35.1643458,35.69781621,0.000338662,0.000369627,0.000401576,0.000371794,0.002012097,0.000717016,0.000413453,0.000414701,0.000516809,3.884138571,3.815129405,3.756578411,3.814651213,3.027942639,3.421084116,3.731950307,3.773310997,3.644092696,393.2365213,350.0095831,302.2764012,344.7170172,793.071599,155.8976963,268.1984331,327.0760257,385.5160927,0.162953482,0.164924565,0.168672353,0.16806996,0.239223704,0.207349492,0.164185214,0.170198354,0.166000084,0.095347187,0.09650601,0.099149599,0.099443343,0.177804786,0.13650397,0.092001835,0.101273438,0.091292637,40490974.53,25509016.56,17663634.85,20916325.39,2063052.158,15415444.39,28286461.05,16546236.93,23524390.18,124.0687151,110.6648231,92.36084663,112.1843035,33.73751506,41.03146809,64.21755373,107.8456108,123.9815737,1068.841371,835.7834371,677.6059183,714.663513,660.3295559,888.949051,1034.065731,662.8151417,1048.321418,3882.128964,2993.124165,2408.147272,2513.937035,1848.246625,3399.898508,3868.06449,2324.184541,3807.76958,0.012417749,0.012417749,0.012427386,0.012509993,0.012685458,0.012505483,0.012418158,0.012918948,0.012500125,H
173,66,55,30.12505461,0.483139574,0.537965769,0.447181835,0.678650546,49.03056737,32.19568577,33.47871142,0.000318893,0.000351147,0.000384946,0.000353883,0.001867148,0.00070753,0.000402349,0.00039379,0.000499061,3.879868124,3.808193908,3.744830247,3.807083538,3.064161802,3.409056588,3.719920188,3.764812457,3.636570085,364.7127491,321.148675,276.934025,314.8530471,840.5540933,155.3642904,265.9512167,299.0411102,358.5283331,0.164374251,0.166859828,0.170202966,0.170111805,0.232597466,0.207376504,0.16455681,0.171754605,0.16758731,0.097119121,0.098922502,0.10182083,0.102183895,0.171468787,0.136791601,0.094486562,0.102158897,0.093079321,44019357.59,27202585.36,18514467.58,23054596.17,2368350.218,14104549.21,25757017.12,18293860.55,25181598.12,122.8156395,110.0171226,92.14714828,111.4060427,34.35110769,39.99150522,62.81798793,107.1227378,122.7675437,1089.604056,841.9396458,677.9645594,733.5581636,710.4133525,839.989463,981.4297218,682.5047196,1067.469595,3993.703476,3046.609908,2434.924213,2619.379607,2001.099317,3204.593562,3659.767671,2430.977768,3911.350046,0.011607953,0.011611262,0.011614145,0.01172702,0.011893833,0.011696918,0.01160749,0.011997641,0.011688075,H
176,64,53,28.57867963,0.503965557,0.55745828,0.449490315,0.691594002,49.25697769,33.97206204,34.89046235,0.000328217,0.000359525,0.000396693,0.000361568,0.002075365,0.000728404,0.000427301,0.00040337,0.000500229,3.889734252,3.817546633,3.748614413,3.817272877,3.015328025,3.406528181,3.708765647,3.773740347,3.649532881,378.7125328,332.2369072,283.7188685,328.4144061,774.1591753,151.0619061,255.8898051,311.4190432,371.3652892,0.162615234,0.165345722,0.170296671,0.167839556,0.240077295,0.207248399,0.165156087,0.170031435,0.165673846,0.094628691,0.096469238,0.100628899,0.09933675,0.17887938,0.13521553,0.094749643,0.100054626,0.09074247,45660917.31,28266949.36,18733597.66,23727884.82,1966170.369,14473996.02,25486327.22,18607161.42,26235410.24,123.5337796,110.3337298,91.95283717,111.7700603,33.7377582,40.95787821,64.09059754,107.361416,123.4328296,1113.515498,862.0139946,685.1286049,747.0554888,643.9851804,861.6565136,987.9126001,692.3071668,1093.376978,4075.349459,3115.819071,2456.795551,2659.807549,1801.781546,3295.564148,3695.760595,2457.809624,4002.142622,0.01227395,0.012277777,0.012291105,0.012366689,0.012583884,0.012366876,0.012269087,0.012702702,0.012356037,H
172,66,55,29.3863465,0.479249786,0.535192493,0.446311906,0.675591024,48.93958289,31.82578666,33.20209411,0.000322309,0.000354189,0.000391043,0.000357232,0.001998088,0.000705196,0.00040446,0.000399531,0.000507254,3.876520036,3.805135589,3.737709053,3.804509832,3.02629248,3.409892734,3.71692551,3.761222552,3.632891037,363.2275862,316.2766522,271.5194781,313.192267,763.7274397,145.3622763,249.7737204,297.7860531,356.8004854,0.164230137,0.167755682,0.171923497,0.170533689,0.238377277,0.208808788,0.166183653,0.172558966,0.167506154,0.096502381,0.100362701,0.103338235,0.102760037,0.177271681,0.1375588,0.095334491,0.103561429,0.093100582,43467161.57,27184412.16,18319094.92,22891223.26,1890053.274,14453777.52,26597265.55,18090169.68,24921619.2,122.9070746,109.7093109,91.78892706,111.208028,33.13920502,40.51681392,63.5952842,106.9533064,122.787935,1083.827487,839.9548239,673.2268767,730.9561291,625.3083049,840.7694796,986.3685462,678.6238562,1065.415658,3972.082361,3043.542643,2421.388029,2610.632249,1737.50578,3217.715642,3695.700465,2416.709372,3904.862147,0.011690804,0.01169636,0.011702375,0.011820767,0.011982188,0.011787013,0.011695755,0.012135616,0.011769643,H
180,60,50,26.78287855,0.531205622,0.58127896,0.451876078,0.708260482,49.38507815,36.67856406,36.59501795,0.000357493,0.000388461,0.000420485,0.000392059,0.002023433,0.000752178,0.000435972,0.000434766,0.000541969,3.873482308,3.805435697,3.745623098,3.804584627,3.026424039,3.404430084,3.717592731,3.763803308,3.631825135,382.416145,335.5073444,290.7371758,333.2541053,776.0858895,145.3569596,253.1493741,317.7099026,375.1781962,0.166001964,0.169367974,0.172969098,0.172148172,0.239875123,0.210485266,0.166154028,0.173601625,0.169397081,0.098366327,0.099795171,0.103055916,0.103261645,0.17744045,0.138189988,0.093972973,0.103125296,0.09518465,42916968.4,26830665.55,18591486.51,21941518.59,2083372.474,15606063.03,28462287.82,17429396.63,24720936,123.0681211,109.7017696,91.91496961,111.2709495,33.50698366,40.47273991,63.38931041,107.122716,122.9864625,1098.465329,850.0274202,689.0345873,726.2661852,654.2728262,911.5771677,1045.385389,676.3507364,1078.198286,4011.445173,3064.602337,2465.401173,2571.810636,1841.005415,3500.951711,3928.392183,2387.693043,3937.614949,0.013036779,0.013058784,0.013061853,0.013185391,0.013328438,0.013148749,0.013041626,0.013560316,0.013126917,H
180,60,50,26.57855638,0.527229689,0.578576457,0.450637437,0.704735873,49.2770875,36.23152905,36.33982483,0.00035312,0.000383549,0.000421066,0.000386749,0.002051589,0.000724954,0.000427372,0.000428463,0.000532175,3.877386442,3.808572208,3.742224006,3.806901985,3.017093417,3.422053857,3.729955051,3.763472082,3.637067161,382.7878426,338.0999066,289.4910374,330.6851721,749.3538995,164.6438502,272.0251142,313.1728311,376.6773215,0.164877767,0.167442463,0.172145833,0.170408679,0.239828827,0.207431134,0.164461573,0.172867563,0.168031629,0.095768614,0.098665573,0.102642725,0.101396465,0.177215786,0.135609451,0.092796182,0.103011078,0.091978058,43772121.36,27269938.85,18236240.63,22272534.74,1895170.752,16014399.07,29152775.36,17508215.19,25306234.38,123.0401292,109.3257289,91.31459915,110.9678634,32.96065815,41.17765673,64.4288832,106.7756951,122.9171628,1104.483477,854.1570221,681.5906219,728.1855642,620.1629251,918.000236,1056.449776,673.9875246,1087.365614,4035.146064,3078.528182,2436.87145,2582.057085,1731.297801,3507.357094,3953.773991,2382.777267,3972.785136,0.013024184,0.013025004,0.013037476,0.013116591,0.01332881,0.013115648,0.013016559,0.01341357,0.013111976,H
179,61,51,26.3729855,0.522257225,0.57363177,0.452295479,0.704023589,49.43314871,35.86299069,35.99436103,0.000347752,0.000379612,0.000411165,0.000381799,0.002113207,0.000734087,0.000427737,0.00042305,0.000526449,3.877852847,3.807494378,3.746074128,3.807520298,3.004065105,3.411800847,3.719481361,3.766319354,3.639492023,385.4136882,334.4767717,287.7152655,332.4242653,704.7576761,146.2618429,251.1290068,316.9183326,378.5931654,0.164816762,0.168010714,0.171641512,0.170759718,0.243757059,0.210837114,0.167341811,0.172563065,0.167817447,0.096617155,0.098969059,0.102487071,0.101929342,0.181287797,0.140740375,0.095982707,0.102615564,0.091913972,42204218.14,26732687.65,18508124.5,21908882.73,1787433.949,15740621.46,28852767.93,17305183.32,24574649.99,123.9534182,110.1771616,92.3319403,111.8645759,32.33145063,40.8669696,63.90081104,107.733977,123.8195495,1085.135278,846.646965,685.4578306,723.8293738,588.0321058,901.1150958,1044.136402,672.417868,1067.571946,3955.127425,3052.111088,2454.116057,2562.89323,1647.370747,3458.19854,3925.416602,2372.753139,3891.694617,0.012746674,0.012750936,0.01275556,0.012854602,0.013069063,0.012841552,0.012742415,0.013241553,0.01283391,H
181,59,49,26.42637098,0.536765636,0.58621103,0.451848527,0.711082428,49.36004082,37.19336618,36.94463535,0.000356681,0.000389126,0.000426748,0.000391741,0.002047034,0.000740753,0.000440684,0.000434877,0.000533648,3.879637275,3.806123293,3.736104827,3.805918378,3.027217212,3.408210134,3.713557737,3.761255336,3.637557617,368.843252,320.6722672,273.0952839,318.2601351,774.6532631,144.1988821,248.9062025,301.8821429,362.0472551,0.165139665,0.169233705,0.173748842,0.171680174,0.239948091,0.209775719,0.166850915,0.173784583,0.168493312,0.095574479,0.099579096,0.103210827,0.101878585,0.179103957,0.138049783,0.095036826,0.103161767,0.092303691,46529875.86,28742325.44,19000115.6,23684339.65,2086634.115,15971212.33,28473449.06,18473290.87,26736367.25,122.9167421,109.4238583,91.62836371,111.0232644,33.42215512,40.63867264,63.55166056,106.8847615,122.8345406,1132.378943,871.1162929,688.9303086,746.7897882,654.9254323,915.4278383,1042.582403,690.3371416,1111.51755,4160.672519,3163.792904,2482.62595,2668.899018,1845.048466,3517.512471,3921.423408,2459.466424,4084.022943,0.013223658,0.013232911,0.013239299,0.013343947,0.013541982,0.013326311,0.013221954,0.013657051,0.013312486,H
180,59,50,26.82345909,0.531657785,0.582139904,0.450491286,0.707020023,49.25901144,36.65501987,36.65044938,0.000350721,0.000382556,0.000421408,0.000386365,0.002004337,0.000734676,0.000435613,0.000428363,0.000529276,3.880120217,3.80752356,3.735340339,3.805805198,3.032336581,3.411967396,3.717712525,3.761411779,3.637913888,381.7743923,329.7563341,279.5486548,323.9665072,803.4019831,161.4868589,268.5168156,307.0158758,375.7580326,0.164983517,0.167380958,0.171936509,0.17059507,0.238250808,0.207833605,0.165847454,0.172554318,0.168014451,0.096003577,0.097644608,0.101832924,0.101905635,0.176475508,0.135268122,0.094477963,0.101645571,0.091717691,44866254.09,27550884.52,17996171.13,22632840.87,2031610.923,15668708.65,27922998.26,17630596.06,25826623.84,122.64096,109.2007375,91.19319188,110.7560334,33.62907789,40.78234381,63.89633384,106.5342849,122.5412281,1116.866177,855.2628552,673.343248,731.2421018,659.1511347,912.2728553,1041.889893,675.6782742,1097.271814,4085.690315,3091.295087,2413.824337,2601.0019,1833.202556,3487.604562,3899.042755,2395.697221,4013.329225,0.013019965,0.013019359,0.013027435,0.013149685,0.013338383,0.01311221,0.013013343,0.013405153,0.013108283,H
175,65,55,28.69138109,0.491159004,0.544110953,0.451842218,0.688108915,49.44205263,33.15781629,33.99469029,0.000331771,0.000365337,0.000398756,0.000366433,0.00202258,0.000730525,0.000417364,0.000406673,0.000504043,3.885963464,3.811042059,3.748270773,3.8124698,3.028036141,3.407495376,3.715955022,3.772412878,3.648888724,399.4374315,345.2140961,296.1630434,343.6112986,780.5189513,148.8221887,256.7243873,327.1915206,391.7710089,0.163554863,0.165669594,0.168786906,0.168346216,0.239496268,0.209391559,0.165387523,0.169942728,0.166435586,0.095801048,0.096773396,0.099557297,0.099811378,0.179419139,0.139811954,0.094328186,0.100171315,0.092197471,41013955.32,25292709.29,17187673.58,21007040.64,1970420.253,14879885.52,26999701.35,16564971.1,24011034.33,124.6481618,111.2856795,93.67027455,112.8501934,33.0515372,39.73564158,62.16628621,108.7553837,124.543927,1072.928553,829.4105463,666.3280164,714.2092772,643.554929,873.8760292,1011.052708,661.6567992,1052.373859,3892.276782,2972.428089,2369.149022,2513.22581,1793.700765,3346.681928,3787.486444,2319.435676,3817.724426,0.012149353,0.012150893,0.012156472,0.01223687,0.012457784,0.012234314,0.012142825,0.012592186,0.012226641,H
174,64,53,28.39404454,0.496458905,0.550651508,0.446433351,0.68455621,48.8731309,33.48846022,34.26097705,0.000331886,0.000362165,0.000399309,0.000366967,0.001934927,0.000718332,0.000409571,0.00040941,0.000520395,3.869240581,3.800090585,3.733648932,3.796728249,3.048531053,3.409720062,3.720546537,3.753636985,3.62405507,349.9076351,306.6518185,264.9179958,302.8555181,788.2986861,145.0346902,252.7024419,288.6014207,344.2352137,0.167548956,0.169409755,0.173627274,0.173020378,0.235908265,0.207835694,0.164250882,0.174785125,0.170487439,0.099044093,0.099993832,0.104971855,0.104482424,0.174632805,0.136648765,0.093552344,0.104653997,0.094365278,44944631.88,27738946.5,18648471.36,23386252.91,2085635.267,14653688.07,26907087.43,18529902.87,25636887.14,122.1670624,108.8465674,91.19937898,110.4095928,33.13549515,40.46266239,63.59131987,106.3071596,122.0895889,1101.285358,845.8478251,676.7240448,735.9645229,655.9027414,858.248452,1002.163992,684.8543017,1080.141436,4055.233795,3076.739482,2441.978183,2641.002573,1835.312279,3287.959118,3755.953526,2450.815786,3976.330531,0.011959885,0.011959885,0.01196446,0.012097031,0.012203883,0.012035906,0.011942417,0.012371694,0.012042085,H
179,60,50,26.40266879,0.525405181,0.576797794,0.450168668,0.703379673,49.21173788,36.1308812,36.19625287,0.000356201,0.000388964,0.000425898,0.000390679,0.002133516,0.000752323,0.000444723,0.000435357,0.000538463,3.881152527,3.808896876,3.739738873,3.808379861,3.002763012,3.405507842,3.710522058,3.763900353,3.639529094,393.8307985,339.2989038,288.9590824,335.9604967,729.2870204,160.7990637,265.7532458,319.1191603,387.5747011,0.163861103,0.16685574,0.17148765,0.169653382,0.242305376,0.208125726,0.166043356,0.171815376,0.166860029,0.09513504,0.097523804,0.101495251,0.10026915,0.178487825,0.136640336,0.094145108,0.102068097,0.090899796,43246884.66,26673555.71,17920095.51,21826813.97,1821966.342,15168627.91,26791151.3,17232948.14,24919001.82,122.8536045,109.0844837,91.27074426,110.7659693,32.67328903,40.94851719,64.17069867,106.6528558,122.7213594,1105.038521,848.5312336,677.402739,724.3654045,606.7067837,908.0865495,1024.547019,673.3167825,1088.283843,4026.323287,3054.82603,2420.651874,2561.501122,1697.540114,3471.547134,3832.434829,2374.14797,3965.56067,0.013192222,0.013193403,0.013203995,0.013285994,0.013510247,0.013283357,0.013185753,0.013644395,0.013280546,H
177,62,52,27.48907193,0.510521821,0.562857474,0.447810675,0.693216153,48.99745058,34.76600243,35.20605449,0.000337014,0.000369224,0.000410278,0.000372473,0.001975436,0.00072504,0.000421529,0.000415947,0.000526105,3.873714514,3.801719279,3.729479944,3.80015225,3.03402637,3.406280696,3.708843651,3.756088935,3.628917223,354.0617101,307.5675635,262.5189345,304.03871,766.846883,145.8446422,247.6322036,289.0102329,348.6560607,0.166403792,0.168718877,0.174085408,0.171831272,0.23672833,0.208496219,0.16609059,0.174721157,0.169814891,0.098529278,0.099159147,0.103869418,0.102457669,0.175352606,0.137123075,0.094573048,0.104574038,0.095113969,46095077,28255426.43,18594202.57,23788797.19,1952378.001,14817627.51,26427147.71,18827523.7,26235562.95,122.1194232,108.8466442,91.13175456,110.3843688,33.14059268,40.46789027,63.43213825,106.2410523,122.0114068,1118.292521,855.9760766,678.4686906,743.8147315,632.0357264,868.1412672,994.9752447,691.0388232,1100.520464,4119.108372,3116.336743,2451.355828,2671.220216,1761.296022,3326.720427,3732.268775,2475.14506,4053.425794,0.012281889,0.012285462,0.012299012,0.01239414,0.012550843,0.012369899,0.012276432,0.012706797,0.012367823,H
173,66,55,28.87744925,0.484871985,0.540042005,0.446762808,0.678890899,48.94753428,32.38650641,33.52608591,0.00032785,0.000357721,0.000393564,0.000361362,0.001986796,0.000712033,0.000409486,0.000405481,0.000511502,3.882203861,3.813411976,3.74703861,3.811705653,3.031734888,3.416171966,3.722276728,3.767491594,3.63906175,370.4322575,327.4398774,282.0413963,323.3098384,748.0365951,148.6847206,254.7759168,306.947918,364.2965385,0.165226879,0.167069248,0.171284154,0.170350014,0.237752547,0.207109741,0.164698559,0.172296607,0.168216167,0.097290121,0.098911877,0.102235871,0.10232468,0.177061777,0.136337234,0.093933474,0.10307638,0.092729027,44433659.67,27771224.19,18792644.45,23271870.28,1995567.019,14746466.63,26983297.61,18367211.17,25411994.68,122.9297767,109.5443793,91.777384,111.1091309,32.90854361,40.58312394,63.57209366,106.9495528,122.8251453,1101.688932,854.7871985,686.7156981,742.3633422,628.2165545,861.4656125,1004.467101,690.3186094,1082.289363,4036.323471,3091.708917,2464.821396,2646.14353,1764.829623,3297.17773,3763.092487,2454.32652,3964.860915,0.011994198,0.011992636,0.012001029,0.012105449,0.012280769,0.01207356,0.011983351,0.01245037,0.012075852,H
171,67,56,29.44237381,0.472175746,0.528290705,0.446776682,0.672515569,48.96392384,31.27123993,32.70173121,0.000323029,0.000354873,0.000391138,0.000357894,0.001993463,0.00072405,0.000416221,0.000398243,0.000502577,3.882458187,3.810945619,3.743871922,3.810056282,3.026084307,3.403911537,3.7083339,3.766733762,3.641404323,371.9401775,323.1345626,277.3074769,319.3359124,749.1467427,151.7948285,256.8562357,303.7199683,365.7519565,0.165677832,0.168135867,0.171730036,0.171252531,0.23951652,0.207913854,0.165135767,0.17285977,0.168841908,0.098181204,0.100185221,0.103066847,0.102981533,0.178521536,0.138125601,0.094699896,0.104099167,0.093800054,45356831.56,28330869.91,18920146.31,23879341.56,1971678.619,14124216.38,25267932.39,18854888.92,26046869.21,123.4163516,110.0002437,92.29619467,111.5868082,32.82387838,40.36419537,63.21261754,107.467375,123.3032083,1106.788876,859.1522638,686.1509168,747.6933148,627.2448674,847.9395491,978.7361951,694.910279,1088.344527,4055.215326,3113.474492,2467.29619,2671.437347,1759.832727,3239.963368,3658.088544,2475.921148,3987.626151,0.011846823,0.011848391,0.011849876,0.011968493,0.01212325,0.011923198,0.011833723,0.012218042,0.011931978,H
178,61,51,27.26746683,0.515700179,0.56764396,0.449631379,0.697808969,49.16760277,35.26558917,35.53554474,0.000339639,0.000371141,0.000406987,0.000374602,0.001971125,0.000728749,0.000419271,0.000417063,0.000527011,3.872017651,3.803050509,3.738993548,3.801224274,3.034813888,3.41036517,3.720103169,3.758064313,3.629979907,364.9636191,320.7641048,277.6921301,315.3289598,767.4215724,155.4801911,262.2890188,300.3792965,358.8695275,0.166584679,0.169446114,0.173072055,0.172648944,0.237331437,0.208217853,0.165019039,0.174470095,0.169587146,0.098411523,0.101322203,0.104181039,0.103949979,0.175620395,0.136843303,0.09356289,0.104836791,0.094545379,43104874.09,26813086.76,18235512.03,22365538.06,2043897.6,14830447.78,26855468.42,17715238.94,24832937.58,122.7830423,109.3213736,91.63730013,110.9228246,33.05512206,40.57085417,63.59892386,106.8070841,122.6682294,1089.164422,841.062456,677.7240797,725.4881086,642.9940645,879.2102762,1014.625946,675.7652058,1070.595062,3991.694068,3043.485719,2433.204189,2586.623475,1804.554685,3361.360914,3796.214766,2402.681527,3923.510719,0.012286421,0.012290432,0.012295771,0.012400469,0.012576612,0.012375187,0.012281557,0.012708635,0.012368241,H
177,62,52,27.23063202,0.512865247,0.565855244,0.44892764,0.695439879,49.10994686,34.92906033,35.35268025,0.000342768,0.000372375,0.000404158,0.00037717,0.002086852,0.000721109,0.000417972,0.000416123,0.000525259,3.872296304,3.805194999,3.743743551,3.802630684,3.012559384,3.417115442,3.727536285,3.761403891,3.630893546,363.4829293,320.1848294,276.5674977,316.2822394,735.0010726,147.0181079,254.3559398,301.0908276,358.0872874,0.165942798,0.16854304,0.172824462,0.171516091,0.240296016,0.208337953,0.16545901,0.173118934,0.168863316,0.097725999,0.098972544,0.103009228,0.102191047,0.178603525,0.13766494,0.094737554,0.10241192,0.092975011,44699221.47,28292439.95,19503974.63,23453285.13,1946524.139,15521754.2,28794180.55,18627898.74,25717663.81,122.8685406,109.2093659,91.32935935,110.8699164,32.74283817,41.10573839,64.41450916,106.7067482,122.7550339,1104.641252,859.9494246,695.0399541,741.0308875,623.1977777,887.7189422,1035.575513,689.6329707,1085.621293,4055.082078,3119.612869,2503.592319,2647.841311,1757.790038,3403.857661,3887.946111,2457.441055,3984.397884,0.012531915,0.012539097,0.012547955,0.012697136,0.012817781,0.012620649,0.012524391,0.01296837,0.012619362,H
178,62,52,26.99442191,0.51542178,0.567290391,0.450449012,0.698926463,49.25377168,35.33015615,35.57008078,0.000353383,0.000385838,0.000420761,0.000389486,0.00203193,0.000762657,0.000437044,0.000433442,0.000536268,3.866390364,3.795022188,3.730749524,3.794180224,3.019372837,3.388397189,3.705894966,3.751842164,3.625745791,371.3282304,322.6464667,275.3633681,319.5467534,749.2112436,140.125043,248.1642482,303.5670453,365.1015659,0.166472296,0.169177487,0.173349501,0.172263577,0.239445998,0.21208772,0.167855257,0.174058583,0.169515385,0.09698402,0.09905274,0.10353848,0.10344584,0.176953327,0.141007432,0.096789744,0.104076872,0.093116398,41192118.27,25726148.17,17684255.11,21057595,1879371.886,14735531.45,26942434.22,16660397.47,24004869.84,123.068768,109.5909144,91.98341886,111.2020835,32.79921106,40.10677828,63.1303168,107.113279,122.9476674,1072.14933,828.4123083,666.9751856,706.4781299,617.7616465,882.7638279,1014.787291,657.0281922,1053.891566,3917.26909,2991.002767,2392.537374,2506.365766,1721.835342,3390.930269,3810.984916,2324.545723,3850.464696,0.012798826,0.012804229,0.012803853,0.012925352,0.01307945,0.012896213,0.012790753,0.01331094,0.012884589,H
178,61,51,26.63277042,0.518770787,0.570514746,0.450457203,0.700282648,49.24523758,35.56431263,35.74902677,0.000344275,0.000373841,0.000405321,0.000377135,0.002051677,0.000747995,0.000429248,0.000418406,0.000525631,3.869034607,3.801517562,3.740952645,3.800690281,3.011961495,3.396099345,3.706932095,3.759310319,3.628148354,361.6170112,316.3003827,271.6708097,313.9227229,725.1458116,140.0729677,244.4432597,298.7119302,355.78796,0.166952809,0.169425264,0.172779507,0.17231736,0.239351928,0.210083381,0.167017338,0.174246726,0.169904653,0.099412103,0.100863932,0.102639657,0.103561353,0.177445011,0.139223066,0.095744294,0.104810543,0.094666155,42943360.46,27329481.92,19135114.13,22617272.54,1805792.556,14499499.69,26363315.3,18074802.98,24920466.46,123.0089619,109.5461503,91.86145783,111.1490113,32.57343524,40.49442211,63.58498839,107.0357303,122.8786834,1085.001888,846.2469267,688.5630013,728.2156848,599.106268,868.7913861,999.969916,680.2640491,1068.137551,3978.390541,3068.687324,2482.581196,2598.940016,1671.27926,3335.092577,3755.436404,2422.344266,3916.762242,0.012473498,0.012479382,0.012485231,0.0125945,0.012736527,0.012567689,0.012472306,0.012920153,0.012560637,H
176,63,53,27.95615795,0.503191657,0.556419424,0.447934977,0.689606109,49.02199531,34.1102151,34.72216813,0.000339604,0.000369956,0.000405161,0.000374879,0.00202207,0.000735565,0.000422956,0.000416363,0.000526493,3.869670104,3.801715633,3.737242744,3.799126764,3.025986361,3.402597581,3.712074514,3.756947262,3.626803403,360.7688132,315.1436729,272.1078972,311.4855253,770.7263697,150.7393085,254.819715,296.9280678,354.8173498,0.167281769,0.169452776,0.173511008,0.172776276,0.239150466,0.209625002,0.166311137,0.1749074,0.170425251,0.098185206,0.10022098,0.103678033,0.104337879,0.177202944,0.139103686,0.094454366,0.104804912,0.094750397,44832616.18,28110779.19,19083904.11,23436214.61,1966227.136,14729097.9,26773881.05,18548412.99,25720561.05,122.521233,109.1776267,91.50115508,110.7503782,33.08349487,40.46168988,63.48966479,106.6192386,122.4081699,1104.50495,855.5680371,687.6564231,739.7932409,638.1309527,871.9753868,1007.299377,688.676588,1085.854151,4057.250986,3107.128476,2478.517795,2647.687438,1781.797441,3337.162239,3774.377791,2457.778284,3988.599253,0.012328499,0.012328075,0.012334644,0.012487451,0.012615388,0.012412562,0.012321894,0.012765606,0.012410501,H
182,58,48,25.41139326,0.544898819,0.593572515,0.452407896,0.715807198,49.38972476,37.97534763,37.46109477,0.000368453,0.00040087,0.000435479,0.000404381,0.002086281,0.000759824,0.000452007,0.000446405,0.000552078,3.874370755,3.801980224,3.735617205,3.801675263,3.012093838,3.402037068,3.707194056,3.759029974,3.632810208,377.9510789,327.5765111,279.5578947,324.8384035,733.1877774,151.7457082,252.9068018,308.7113548,371.547895,0.166681166,0.169690765,0.173843057,0.172319918,0.24067378,0.209783191,0.167236549,0.174237294,0.169589849,0.098465506,0.100010052,0.103038335,0.102946402,0.177980013,0.137155888,0.094965682,0.103326549,0.093761803,44130908.71,27423215.16,18590488.64,22375180.13,1874906.948,15698429.07,27642986.69,17695289.29,25501579.43,122.8004997,109.1542535,91.47338841,110.8195259,32.80420745,40.69652741,63.65055308,106.7334869,122.6746612,1115.722663,858.5419681,686.647517,731.392771,610.8531103,923.8644979,1038.401887,679.924132,1098.065551,4084.939573,3106.591361,2467.032173,2600.73268,1710.224664,3543.712283,3900.700748,2410.985173,4020.714311,0.013485207,0.013494629,0.013504218,0.013617832,0.013774158,0.013591391,0.013484393,0.013941382,0.013578427,H
184,57,48,24.72159056,0.551790932,0.600348818,0.453711706,0.72079458,49.50963948,38.61978099,37.92678949,0.000371068,0.000401067,0.000436729,0.000404687,0.002128985,0.000769302,0.000453736,0.000447244,0.000554242,3.870360305,3.802883928,3.736839097,3.800986172,2.999278675,3.3993726,3.711544638,3.758688665,3.629680995,382.9969736,334.5958287,285.0844057,331.5089562,700.8934671,145.0707945,254.0772552,314.4947211,376.4818274,0.165190754,0.167579562,0.171695739,0.170468376,0.242588426,0.210613368,0.166976525,0.172546883,0.168207797,0.096007611,0.097022215,0.101339977,0.10187839,0.179685854,0.139426192,0.095290051,0.101442612,0.091643688,41668979.74,26351474.74,17911883.54,21156846.49,1789726.269,15639870.94,28075119.62,16691246.97,24252098.72,123.2287418,109.3393676,91.57747476,111.0551901,32.31987358,40.89041086,64.13127379,106.9938784,123.0874612,1086.10374,843.4874956,676.3071416,712.2863878,587.0927136,920.9155017,1047.656486,660.6429931,1069.845209,3961.417987,3039.354154,2420.144161,2517.636595,1647.477387,3538.591212,3936.548688,2328.077251,3902.899009,0.013550407,0.01355588,0.013561559,0.013650195,0.013896737,0.013649203,0.013543533,0.01399902,0.013644366,H
